job_id,Company,Role,url,YOE,Diploma,Job_type,Provide_Sponsorship,skill_sets,degree_rank
1349,🔥Adobe,AI/ML Engineer Intern - Software Engineer,https://adobe.wd5.myworkdayjobs.com/external_experienced/job/San-Jose/XMLNAME-2026-AI-ML-Intern---Software-Engineer-Intern_R160473?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Automated Testing & QA', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Version Control/CLI']",0
1350,Rivian,Software Engineering Intern - Applications - Infotainment & Mobile,https://careers.rivian.com/jobs/27405?lang=en-us&icims=1&utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Big Data & Processing', 'C#/.NET', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Content Management', 'DevOps & CI/CD', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Mobile Development', 'Product Strategy/Roadmap', 'SRE/Observability', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Statistical Modeling', 'Systems/Firmware', 'User/Customer Focus', 'Version Control/CLI']",0
1351,Allegion,Software Engineering Intern,https://allegion.wd5.myworkdayjobs.com/careers/job/Golden-CO/Software-Engineering-Intern_JR34375-1?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Communication & Soft Skills', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'User/Customer Focus']",0
1352,MongoDB,2026 – Software Engineering Intern - Internal Engineering - NYC,https://www.mongodb.com/careers/job/?gh_jid=7335932&utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Big Data & Processing', 'Business/Analysis', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Content Management', 'Core Engineering Concepts', 'FinTech Domain', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'NoSQL/NewSQL', 'Product Strategy/Roadmap', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'User/Customer Focus']",0
1353,NimbleRx,Software Engineer Intern - Summer Session - Summer 2026,https://jobs.lever.co/nimblerx/0e03bf8c-ef8d-4bcf-8395-9f1782af7cb7/apply?utm_source=Simplify&ref=Simplify,0.0,High School,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Big Data & Processing', 'Business/Analysis', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Statistical Modeling', 'Version Control/CLI']",0
1354,Helsing,Software Engineer – Intern -,https://helsing.ai/jobs/4703320101?gh_jid=4703320101&utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Communication & Soft Skills', 'Core Engineering Concepts', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'NoSQL/NewSQL', 'Product Strategy/Roadmap', 'SQL/Databases', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus']",0
1355,Anduril,Software Engineer Intern 🇺🇸,https://job-boards.greenhouse.io/andurilindustries/jobs/4830901007?utm_source=Simplify&ref=Simplify,0.0,High School,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Core Engineering Concepts', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Version Control/CLI']",0
1356,Lumafield,"Product Intern, Software 🛂",https://jobs.lever.co/lumafield/705db272-3d0f-4876-a9e0-aeee3d45e6f1/?utm_source=Simplify&ref=Simplify,0.0,,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Simulation & Analysis', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Version Control/CLI']",0
1357,KLA,Software Intern (GPU Optimization) 🎓,https://kla.wd1.myworkdayjobs.com/en-US/search/job/Milpitas-CA/Software-Intern--GPU-optimization-_2532399-2?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'C/C++', 'Communication & Soft Skills', 'DevOps & CI/CD', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Python', 'SRE/Observability', 'Semiconductors & IC', 'Specialized AI Fields', 'Systems/Firmware', 'Version Control/CLI']",0
1358,BAE Systems,"Software Engineering Intern, Summer 2026 🇺🇸",https://jobs.baesystems.com/global/en/job/BAE1US117813BREXTERNAL/Software-Engineering-Intern-Summer-2026?utm_source=Simplify&ref=Simplify,0.0,,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Containerization/Orchestration', 'Content Management', 'Core Engineering Concepts', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'NoSQL/NewSQL', 'Python', 'SQL/Databases', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Systems/Firmware', 'User/Customer Focus', 'Version Control/CLI']",0
1359,↳,"Software Engineering Intern I, Summer 2026 🇺🇸",https://jobs.baesystems.com/global/en/job/BAE1US118005BREXTERNAL/Software-Engineering-Intern-I-Summer-2026?utm_source=Simplify&ref=Simplify,0.0,,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C/C++', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Content Management', 'Core Engineering Concepts', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Project Management & Agile', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
1360,↳,"Software Engineering Intern II, Summer 2026 🇺🇸",https://jobs.baesystems.com/global/en/job/BAE1US118008BREXTERNAL/Software-Engineering-Intern-II-Summer-2026?utm_source=Simplify&ref=Simplify,0.0,,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C/C++', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Content Management', 'Core Engineering Concepts', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Project Management & Agile', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
1361,↳,"Software Engineering Intern III, Summer 2026 🇺🇸",https://jobs.baesystems.com/global/en/job/BAE1US118009BREXTERNAL/Software-Engineering-Intern-III-Summer-2026?utm_source=Simplify&ref=Simplify,0.0,,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C/C++', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Content Management', 'Core Engineering Concepts', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Project Management & Agile', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
1362,↳,"Software Engineering Intern IV, Summer 2026 🇺🇸",https://jobs.baesystems.com/global/en/job/BAE1US118035BREXTERNAL/Software-Engineering-Intern-IV-Summer-2026?utm_source=Simplify&ref=Simplify,0.0,,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C/C++', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Content Management', 'Core Engineering Concepts', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Project Management & Agile', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
1363,Trimble,Software Engineering Intern - Summer 2026,https://trimble.wd1.myworkdayjobs.com/en-US/TrimbleCareers/job/US---Portsmouth-NH/Software-Engineering-Intern---Summer-2026_R52277?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['C#/.NET', 'Communication & Soft Skills', 'Data Analysis/Viz', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'SQL/Databases', 'Software Engineering (Frontend & Full Stack)', 'User/Customer Focus', 'Version Control/CLI']",0
1364,Schweitzer Engineering Laboratories,Software Engineer Intern,https://selinc.wd1.myworkdayjobs.com/SEL/job/Pullman---Zocholl-2/Software-Engineer-Intern_2025-18456?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Automated Testing & QA', 'C#/.NET', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Python', 'Version Control/CLI']",0
1365,↳,Software Engineer Intern -,https://selinc.wd1.myworkdayjobs.com/SEL/job/Washington---Spokane-Valley/Software-Engineer-Intern_2025-18557?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Automated Testing & QA', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Python', 'SQL/Databases', 'Version Control/CLI']",0
1366,Anduril,Software Engineer Intern -,https://boards.greenhouse.io/andurilindustries/jobs/4830565007?utm_source=Simplify&ref=Simplify,0.0,High School,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Core Engineering Concepts', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Version Control/CLI']",0
1367,↳,Software Engineer Intern,https://boards.greenhouse.io/andurilindustries/jobs/4830901007?utm_source=Simplify&ref=Simplify,0.0,High School,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Core Engineering Concepts', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Metrics & Analysis (PM)', 'Python', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Version Control/CLI']",0
1368,NimbleRx,Software Engineer Intern - Summer Session - Summer 2026,https://jobs.lever.co/nimblerx/ceea467c-75bb-4822-b5d5-4c2fae2c3264/apply?utm_source=Simplify&ref=Simplify,0.0,High School,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'Big Data & Processing', 'Business/Analysis', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Statistical Modeling', 'Version Control/CLI']",0
1369,Layup Parts,Software Engineering Intern,https://jobs.lever.co/layup/0b42f7ad-ebdc-4b4a-8fe6-47640f6dba53/apply?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields', 'Version Control/CLI']",0
1370,RESPEC,Student Software Engineering Intern -,https://jobs.smartrecruiters.com/RESPECInc/744000091427095?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Containerization/Orchestration', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Specialized AI Fields', 'Version Control/CLI']",0
1371,Warner Bros.,TT Games Programming Intern: Knutsford - Summer 2026 - 2027,https://warnerbros.wd5.myworkdayjobs.com/global/job/Knutsford-Canute-Court---Toft-Road/TT-Games-Programming-Intern--Knutsford---Summer-2026-2027_R000098617?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Automated Testing & QA', 'Business/Analysis', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Core Engineering Concepts', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'User/Customer Focus']",0
1372,AbbVie,2026 Software Engineering Co-Op - June - Dec,https://jobs.smartrecruiters.com/AbbVie/3743990010092486?utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Containerization/Orchestration', 'Data Analysis/Viz', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Product Strategy/Roadmap', 'Project Management & Agile', 'Specialized AI Fields']",0
1373,Highmark Health,Summer 2026 Software Engineer/Architect – Python Graduate Intern - Python,https://highmarkhealth.wd1.myworkdayjobs.com/highmark/job/PA-Working-at-Home---Pennsylvania/Summer-2026-Software-Engineer-Architect---Python-Graduate-Intern_J270835?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'Cloud Platforms (AWS/Azure/GCP)', 'Containerization/Orchestration', 'DevOps & CI/CD', 'HTML/CSS', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Project Management & Agile', 'Python', 'SRE/Observability', 'Version Control/CLI']",0
1374,↳,Software Engineer Internship,https://highmarkhealth.wd1.myworkdayjobs.com/highmark/job/PA-Working-at-Home---Pennsylvania/Sumer-2026-Software-Engineer-Graduate-Intern_J270859?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Data Analysis/Viz', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts']",0
1375,Synchrony Financial,Uconn Stamford Digital Technology Center Intern - Summer 2026,https://synchronyfinancial.wd5.myworkdayjobs.com/careers/job/Stamford-Site/UConn-Stamford-Digital-Technology-Center-Intern---Summer-2026_2503437?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Business/Analysis', 'Communication & Soft Skills', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Product Strategy/Roadmap', 'Project Management & Agile', 'Software Engineering (Frontend & Full Stack)', 'Version Control/CLI']",0
1376,Delta Dental,Internship-Application Development -,https://rhsc.wd5.myworkdayjobs.com/delta_dental_of_michigan/job/Okemos-MI/Internship--Application-Development_JR101034?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Big Data & Processing', 'C/C++', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Content Management', 'Core Engineering Concepts', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Python', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus']",0
1377,🔥ByteDance,Software Engineer Intern - Traffic Infrastructure Product Management - 2026 Summer - BS/MS,https://jobs.bytedance.com/en/position/7566004021857749301/detail?utm_source=Simplify&ref=Simplify,0.0,Master,Intern,True,"['API/Architecture', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Product Strategy/Roadmap', 'Python', 'SRE/Observability', 'Software Engineering (Frontend & Full Stack)', 'User/Customer Focus']",2
1378,Tria Federal,Salesforce Developer – Summer Apprenticeship Program,https://triafed.com/jobs/?gh_jid=4972490008&utm_source=Simplify&ref=Simplify,0.0,,Full-Time,True,"['API/Architecture', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Product Strategy/Roadmap', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'Version Control/CLI', 'Web Technologies & Protocols']",0
1379,Motorola,North America Solutions Deployment & Integration – Engineering Operations Summer Intern - Sdi - 2026,https://motorolasolutions.wd5.myworkdayjobs.com/Careers/job/Schaumburg-IL/North-America-Solutions-Deployment---Integration--NA-SDI--Engineering-Operations-Summer-Intern--2026_R58725?utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['C/C++', 'Communication & Soft Skills', 'Data Analysis/Viz', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Python', 'Semiconductors & IC']",0
1380,Seagate Technology,Computer Science Engineering Team Internship - Summer 2026,https://seagatecareers.com/job/Shakopee-Computer-Science-Engineering-Team-Internship-Summer-2026-MN/1339469700/?ats=successfactors&utm_source=Simplify&ref=Simplify,0.0,,Intern,True,"['API/Architecture', 'Automated Testing & QA', 'C#/.NET', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Containerization/Orchestration', 'Financial Instruments', 'HTML/CSS', 'Hardware & Systems Engineering', 'JavaScript/TypeScript', 'ML/DL Concepts', 'Python', 'Semiconductors & IC', 'Software Engineering (Frontend & Full Stack)', 'Statistical Modeling', 'User/Customer Focus', 'Version Control/CLI']",0
1381,Axon,Software Engineer Intern - Public Safety Software,https://job-boards.greenhouse.io/axontalentcommunity/jobs/7176633003?utm_source=Simplify&ref=Simplify,18.0,High School,Intern,False,"['API/Architecture', 'Automated Testing & QA', 'Business/Analysis', 'C#/.NET', 'C/C++', 'Cloud Platforms (AWS/Azure/GCP)', 'Communication & Soft Skills', 'Core Engineering Concepts', 'Financial Instruments', 'Go/Rust', 'HTML/CSS', 'Hardware & Systems Engineering', 'Infrastructure as Code (IaC)', 'Java/JVM', 'JavaScript/TypeScript', 'ML/DL Concepts', 'NoSQL/NewSQL', 'Project Management & Agile', 'Python', 'SQL/Databases', 'Software Engineering (Frontend & Full Stack)', 'Specialized AI Fields', 'User/Customer Focus', 'Version Control/CLI']",0
